StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent,DGS_1,DGS_2,DGS_3,DGS_4,DGS_5,DGS_6,DGS_7,DGS_8,DGS_9,DGS_10,DGS_11,DGS_12,DGS_13,DGS_14,DGS_15,DGS_16,DGS_17,DGS_18,DGS_19,DGS_20,DGS_21,DGS_22,DGS_23,DGS_24,DGS_25,DGS_26,DGS_27,DGS_28,DGS_29,DGS_30,DGS_31,DGS_32,DGS_33,DGS_34,DGS_35,DGS_36,DGS_37,DGS_38,DGS_39,DGS_40,DGS_41,DGS_42,DGS_43,DGS_44,DGS_45,DGS_46,DGS_47,DGS_48,DGS_49,DGS_50,DGS_51,DGS_52,DGS_53,DGS_54,DGS_55,DGS_56,DGS_57,DGS_58,DGS_59,DGS_60,DGS_61,DGS_62,DGS_63,DGS_64,DGS_65,DGS_66,DGS_67,DGS_68,DGS_69,DGS_70,DGS_71,DGS_72,DGS_73,DGS_74,DGS_75,HEXACO_C_1,HEXACO_C_2,HEXACO_C_3,HEXACO_C_4,HEXACO_C_5,HEXACO_C_6,HEXACO_C_7,HEXACO_C_8,HEXACO_C_9,HEXACO_C_10,Age,Gender,Gender_6_TEXT,Race,Race_7_TEXT,Degree,Degree_8_TEXT,Income,Religion,Religion_11_TEXT,Prolific_ID
2023-02-15 19:13:51,2023-02-15 19:21:33,0,72.68.137.183,100,461,1,2023-02-15 19:21:33,R_aVQS0L4DMZCVAel,,,,,40.7434,-73.0761,anonymous,EN,1,7,6,3,5,5,2,1,3,6,2,7,4,6,6,5,5,5,2,5,2,6,3,1,1,3,5,2,1,1,5,4,7,6,6,1,5,5,7,1,3,2,3,5,6,5,3,5,1,2,1,6,1,2,2,1,1,5,6,2,3,5,3,6,1,7,5,2,2,3,6,7,3,6,6,3,1,3,2,2,5,1,4,2,4,4,24,1,,6,,6,,8,9,,63eac68865f9e40414225d8d
2023-02-15 19:14:45,2023-02-15 19:21:40,0,76.213.114.182,100,415,1,2023-02-15 19:21:40,R_vxENPSrhW6JwC7D,,,,,34.0021,-81.0423,anonymous,EN,1,4,4,5,5,3,6,4,3,4,4,4,6,4,4,5,5,5,3,6,5,5,1,5,5,4,2,5,6,5,5,4,5,4,5,5,6,6,4,4,7,7,4,5,5,3,3,4,5,5,4,3,4,2,3,2,5,6,6,2,4,3,4,5,4,3,3,6,5,1,4,4,3,3,4,3,5,3,5,3,3,4,2,2,3,3,20,1,,6,,2,,9,11,Agnostic Atheist,63ea7716fb440676d6b5f835
2023-02-15 19:05:41,2023-02-15 19:21:54,0,72.186.247.20,100,972,1,2023-02-15 19:21:55,R_2sUckU5w43iHTTh,,,,,27.9455,-82.4598,anonymous,EN,1,2,6,4,2,3,3,4,3,4,1,6,6,2,4,6,3,4,6,4,1,2,4,1,4,6,1,5,1,4,6,4,6,6,4,1,4,4,5,2,4,1,6,5,2,5,6,1,1,6,2,1,4,2,1,4,5,6,6,4,5,6,4,6,4,2,3,2,1,1,6,5,2,6,6,6,3,2,3,2,2,4,2,2,1,3,31,2,,7,bi-racial,6,,5,5,,5f1f852f9b48aa18cf9dc67f
2023-02-15 19:08:48,2023-02-15 19:22:12,0,68.227.213.61,100,804,1,2023-02-15 19:22:12,R_3knydG4M3rsQCAO,,,,,41.6842,-71.2649,anonymous,EN,1,2,5,4,5,3,5,4,3,2,2,5,5,3,5,5,4,5,5,5,3,3,5,6,4,4,2,4,5,5,5,4,6,5,4,5,5,5,4,3,6,4,3,6,2,3,6,3,3,4,4,3,6,2,2,5,5,6,6,3,6,6,3,5,4,3,2,6,5,2,3,4,3,4,5,5,4,2,4,2,2,4,2,2,3,2,44,1,,3,,3,,5,2,,5ee92b925f0f482bb1e73668
2023-02-15 19:15:21,2023-02-15 19:22:14,0,45.20.0.222,100,413,1,2023-02-15 19:22:15,R_3EsCKeOqfazqoiY,,,,,32.6957,-97.0907,anonymous,EN,1,4,4,4,5,4,3,5,4,4,4,4,5,5,4,6,4,5,4,4,3,4,5,4,4,4,4,5,3,5,5,4,5,5,5,4,4,5,6,4,4,3,5,4,4,4,4,4,5,5,4,3,5,2,3,4,5,5,5,3,4,5,5,5,4,4,4,4,2,3,4,5,4,5,5,5,4,4,4,3,3,4,3,4,4,4,25,2,,1,,5,,10,9,,6346bd8d5499de9342b7f09d
2023-02-15 18:58:52,2023-02-15 19:22:43,0,74.83.212.26,100,1431,1,2023-02-15 19:22:44,R_3PgDa5KB8I8U9t7,,,,,39.1256,-84.5127,anonymous,EN,1,4,5,1,6,1,5,5,2,2,1,3,7,6,6,6,7,4,6,5,5,2,5,2,4,5,1,6,2,6,6,4,6,5,7,3,6,5,4,3,4,2,4,6,1,3,6,2,3,5,3,1,5,2,1,5,6,6,7,4,6,5,4,5,4,3,4,6,4,1,5,3,1,3,7,7,2,2,3,2,2,4,2,1,2,3,35,5,,1,,5,,,9,,5f569a0ff9c7250ee0bfd713
2023-02-15 19:15:03,2023-02-15 19:23:23,0,47.145.199.158,100,499,1,2023-02-15 19:23:24,R_2e8R2wCSTJrTPKY,,,,,33.9776,-117.7375,anonymous,EN,1,5,2,1,6,2,5,6,1,2,1,1,6,2,5,7,6,6,6,6,6,5,6,6,1,5,2,6,6,6,6,4,7,7,6,6,6,6,7,3,3,1,2,6,2,2,6,1,6,6,6,2,6,2,2,6,6,7,6,7,6,7,6,6,6,3,2,4,6,1,6,7,6,1,7,6,4,4,5,1,1,4,4,2,4,2,28,1,,1,,5,,8,8,,5ff21e8299e7cf6d2d1a7f13
2023-02-15 19:07:53,2023-02-15 19:23:27,0,173.56.237.161,100,933,1,2023-02-15 19:23:27,R_XTkK5brIk4Foqs1,,,,,40.8205,-73.9183,anonymous,EN,1,5,3,3,5,3,3,5,5,6,2,2,6,5,4,5,5,5,5,5,6,5,5,6,5,2,2,5,2,5,5,4,1,6,3,5,5,5,2,2,5,3,3,3,5,3,2,3,2,5,5,3,6,2,3,5,5,5,6,2,5,5,5,6,2,3,2,6,5,2,5,6,2,6,6,5,4,4,4,2,4,4,4,2,2,4,34,1,,3,,5,,8,2,,63ed0c86800fe063a8270237
2023-02-15 19:17:45,2023-02-15 19:23:51,0,76.175.175.194,100,365,1,2023-02-15 19:23:51,R_1P6nfjo2zL6YtSG,,,,,33.7256,-117.9119,anonymous,EN,1,2,2,1,5,1,4,7,2,3,1,4,6,4,3,6,2,6,6,6,5,1,6,3,4,6,1,6,5,4,6,4,7,7,4,5,6,5,2,5,6,1,6,2,1,2,6,1,4,7,5,2,4,2,2,6,6,7,7,6,6,6,4,7,5,3,3,6,4,2,5,3,6,6,6,5,5,1,5,1,1,4,1,1,4,1,40,1,,3,,3,,5,2,,614becce61f2753af92727bb
2023-02-15 19:13:06,2023-02-15 19:24:01,0,24.121.213.202,100,654,1,2023-02-15 19:24:01,R_26b670h4B12BIXh,,,,,35.2708,-114.0226,anonymous,EN,1,2,4,2,5,2,6,5,2,2,1,3,6,3,4,5,4,6,6,5,6,3,5,4,4,6,1,6,4,6,6,4,7,5,5,4,6,5,4,5,4,2,4,5,1,2,6,2,4,4,3,2,6,2,1,4,5,6,7,4,6,6,2,6,5,3,3,7,4,2,3,3,2,4,6,5,4,3,4,2,2,4,2,2,4,2,,1,,6,,3,,1,9,,63d15987e86a66f05d482526
2023-02-15 19:16:20,2023-02-15 19:24:18,0,24.23.146.157,100,477,1,2023-02-15 19:24:18,R_2BzATllkeapQjLr,,,,,34.6608,-120.4424,anonymous,EN,1,6,7,6,2,4,3,1,6,7,3,7,1,7,7,6,2,1,2,3,3,7,6,2,3,3,3,4,3,1,5,4,2,2,3,1,4,3,4,1,3,4,6,1,4,6,2,1,1,2,2,5,2,2,4,7,3,3,1,2,1,3,3,3,2,5,6,2,2,2,4,5,1,7,3,4,5,1,5,1,1,5,1,1,4,1,33,1,,6,,3,,9,12,,60dfc534efb96a1f4c538014
2023-02-15 19:18:56,2023-02-15 19:24:31,0,68.51.212.242,100,334,1,2023-02-15 19:24:32,R_3ehk24yzoIjgnOI,,,,,42.2709,-83.7268,anonymous,EN,1,4,4,3,5,3,4,5,4,3,3,5,5,4,5,5,5,5,5,4,2,6,5,3,4,4,3,5,2,6,5,4,5,6,6,4,5,5,5,4,5,3,4,5,4,2,5,3,3,5,5,5,6,2,2,5,5,5,5,3,6,5,4,5,3,5,3,6,3,3,3,4,4,2,6,4,5,4,5,5,2,4,4,3,4,3,32,2,,1,,7,,11,9,,5f2ce47b390fbc21a8358f9b
2023-02-15 19:14:43,2023-02-15 19:24:35,0,67.149.2.174,100,592,1,2023-02-15 19:24:35,R_5yHezWLid1mXO8x,,,,,42.4602,-83.1343,anonymous,EN,1,5,7,5,2,7,2,4,2,5,2,2,5,3,4,4,6,5,5,3,6,2,5,2,2,5,3,2,2,4,4,4,5,5,3,2,5,6,5,2,3,3,2,4,2,6,5,4,2,5,5,2,2,2,2,7,5,5,6,5,5,5,1,5,2,2,5,5,3,5,6,2,5,6,4,2,2,4,4,3,4,4,3,4,3,3,41,1,,6,,2,,4,2,,63ed2841c946afb0c4d97d3b
2023-02-15 19:06:28,2023-02-15 19:24:40,0,104.14.190.59,100,1092,1,2023-02-15 19:24:41,R_1hXpqWmkRiFYD0p,,,,,29.7819,-95.8315,anonymous,EN,1,6,5,1,5,2,5,7,2,2,1,2,5,6,4,6,3,7,5,4,1,4,5,3,4,5,2,6,2,3,5,4,6,5,7,4,5,5,5,3,6,2,6,5,3,4,5,2,3,6,6,2,2,2,2,6,5,7,5,4,6,5,5,5,5,2,2,4,1,1,4,5,1,6,7,5,5,3,4,1,1,4,2,1,4,2,31,2,,2,,5,,6,1,,5e5de7a9151524109818ad6a
2023-02-15 19:13:26,2023-02-15 19:25:08,0,47.136.233.111,100,701,1,2023-02-15 19:25:08,R_SZWffNmbtNTekU1,,,,,34.1245,-117.3133,anonymous,EN,1,5,7,2,6,3,1,4,4,3,1,7,2,3,7,6,1,5,3,4,1,5,4,1,2,4,4,1,1,1,7,4,6,6,5,1,4,4,6,1,4,2,6,5,2,4,5,4,2,3,4,6,1,2,1,5,2,7,7,1,4,5,4,6,1,6,5,4,1,2,7,6,1,7,7,3,5,1,2,1,2,5,1,3,1,1,39,1,,6,,2,,1,10,,5aea962d0ef2f20001858c9c
2023-02-15 19:17:58,2023-02-15 19:25:44,0,24.242.10.66,100,465,1,2023-02-15 19:25:44,R_2TEGvUiZ6PsHSaW,,,,,31.7596,-106.4884,anonymous,EN,1,5,5,5,6,5,6,5,7,5,6,5,5,6,5,6,5,5,5,6,5,6,6,5,3,6,6,7,5,5,5,4,5,6,7,6,5,7,6,6,6,3,6,5,5,5,5,6,5,5,7,6,5,2,6,6,7,6,6,5,7,5,3,6,5,6,5,6,5,5,5,6,6,7,6,6,5,4,5,1,2,5,2,1,3,1,21,1,,3,,3,,11,2,,6298df7da7b45df1b730d3aa
2023-02-15 19:04:49,2023-02-15 19:25:57,0,107.9.247.209,100,1268,1,2023-02-15 19:25:58,R_1QElnorKzcctZLo,,,,,38.0076,-85.6921,anonymous,EN,1,6,5,4,6,2,3,5,2,3,2,6,6,5,3,5,6,6,5,4,2,4,6,6,6,5,2,5,4,5,5,4,5,6,6,5,6,6,6,2,5,4,3,6,2,6,5,5,3,5,5,2,5,2,1,6,5,6,6,2,5,5,6,5,5,3,5,5,5,2,7,5,3,6,5,5,4,2,4,2,2,4,2,2,2,2,25,1,,2,,5,,6,10,,5d5e4baff521f100166c5d3a
2023-02-15 19:23:28,2023-02-15 19:26:10,0,73.205.201.209,100,162,1,2023-02-15 19:26:10,R_w7xZi0oqOUND905,,,,,25.7689,-80.1946,anonymous,EN,1,6,5,3,5,6,5,7,3,4,3,6,3,6,3,6,4,6,5,3,4,5,3,3,3,6,6,3,6,4,6,4,6,6,5,3,5,6,6,5,5,3,4,6,5,6,5,3,6,3,6,3,5,2,6,6,6,3,6,3,6,3,4,6,5,3,6,7,3,6,6,5,4,6,6,5,2,4,4,4,3,5,4,4,1,4,25,1,,6,,3,,9,10,,5be299deca095c0001ba3035
2023-02-15 19:20:26,2023-02-15 19:26:12,0,72.208.254.229,100,345,1,2023-02-15 19:26:12,R_2Xj4bbKmqiV1zGT,,,,,32.246,-110.9177,anonymous,EN,1,4,4,4,3,2,4,5,3,4,4,4,4,6,5,3,4,5,5,4,4,3,4,4,3,5,2,3,3,5,3,4,3,5,5,5,5,4,6,4,5,5,5,4,5,3,3,3,3,3,5,4,5,2,3,5,5,5,6,3,4,4,4,3,5,3,4,5,3,3,3,6,4,5,2,3,4,3,4,2,4,2,4,2,1,3,46,1,,6,,1,,3,12,,6153a7dc02b0da61f715a154
2023-02-15 19:02:05,2023-02-15 19:26:25,0,107.195.54.63,100,1460,1,2023-02-15 19:26:25,R_29n8aLaDU6KsdBM,,,,,30.4457,-91.1801,anonymous,EN,1,2,4,4,4,3,2,4,3,2,3,1,6,3,3,5,4,2,5,2,5,4,3,2,5,3,4,2,5,3,2,4,5,3,6,3,7,6,3,4,5,2,5,6,6,6,3,6,4,4,2,4,6,2,4,2,6,4,3,1,3,3,4,4,4,6,2,7,3,4,6,5,5,7,5,3,3,2,4,2,2,4,2,3,4,3,20,1,,2,,2,,3,9,,5f7e6f9c1212c514f9437e3a
2023-02-15 19:18:26,2023-02-15 19:26:37,0,174.60.8.71,100,490,1,2023-02-15 19:26:38,R_2xM2d2T2CkufxdW,,,,,40.2389,-77.1935,anonymous,EN,1,3,5,5,5,3,3,3,3,3,2,7,5,3,3,6,5,5,5,5,3,3,6,2,3,5,3,3,2,5,5,4,6,6,6,2,5,5,7,1,5,3,6,6,1,5,5,3,2,5,3,3,5,2,2,5,5,5,6,3,5,5,5,6,3,3,3,5,1,3,5,6,2,5,5,6,4,1,5,1,2,4,2,2,4,2,23,1,,6,,2,,10,11,Non-religious,63d8534e6a86c100ad295c62
2023-02-15 19:20:26,2023-02-15 19:26:42,0,98.118.132.83,100,376,1,2023-02-15 19:26:43,R_1DnAzpylNud9e3A,,,,,42.7368,-78.8358,anonymous,EN,1,1,1,1,7,1,5,1,1,1,1,2,7,1,2,7,7,7,6,7,2,1,7,1,4,4,1,6,1,2,6,4,7,7,7,1,7,4,4,4,4,1,7,1,1,1,7,1,4,5,1,1,2,2,2,7,7,7,7,4,7,7,1,7,6,1,1,7,1,1,1,4,1,4,7,7,4,1,5,1,1,5,1,1,5,1,67,1,,6,,6,,7,2,,5b6f49b7d60bdd0001ade437
2023-02-15 19:21:45,2023-02-15 19:26:47,0,98.188.190.24,100,302,1,2023-02-15 19:26:48,R_1CEnV4DkDk4wg5J,,,,,36.0344,-114.9705,anonymous,EN,1,5,6,2,4,3,2,4,3,3,3,6,6,5,5,4,4,6,5,5,5,3,5,5,5,5,4,3,2,5,5,4,6,6,4,2,6,5,7,5,5,5,5,4,2,3,6,5,2,4,5,3,4,2,2,6,5,6,6,4,5,6,5,6,3,5,3,4,3,4,5,5,4,6,6,5,5,2,4,2,4,4,2,1,3,2,31,1,,6,,4,,4,9,,5e1f7b2a4c9b832b34e7c9d3
2023-02-15 19:21:56,2023-02-15 19:26:50,0,72.207.101.194,100,294,1,2023-02-15 19:26:51,R_W6ESFkYmatmOg2l,,,,,32.7097,-117.1228,anonymous,EN,1,4,6,5,4,4,5,5,6,5,5,5,5,2,6,5,5,7,7,6,5,2,6,6,5,4,3,6,5,4,6,4,7,4,6,5,4,3,1,4,4,5,4,6,5,5,3,6,2,4,4,6,4,2,3,3,3,4,5,4,3,5,5,5,4,4,5,5,5,5,3,3,6,2,2,4,5,4,3,2,3,4,4,4,5,4,18,2,,3,,4,,3,9,,62b1418c313cf1ef437ed9c3
2023-02-15 19:14:32,2023-02-15 19:26:59,0,104.179.206.170,100,747,1,2023-02-15 19:27:00,R_3QGCm5eewILc2rd,,,,,28.3159,-80.7292,anonymous,EN,1,4,2,1,6,3,4,5,2,3,1,2,7,4,4,6,6,7,5,6,5,3,7,5,5,5,1,4,6,6,7,4,7,7,7,4,7,4,7,5,5,4,4,4,1,2,7,2,4,7,6,1,4,2,2,7,7,7,7,6,7,5,5,7,5,1,3,7,6,1,5,7,2,5,7,7,5,1,5,1,2,5,3,1,2,3,30,1,,6,,2,,4,1,,5d4225e01985380018375d83
2023-02-15 19:09:46,2023-02-15 19:27:00,0,47.215.1.93,100,1033,1,2023-02-15 19:27:00,R_2fjOMIsA95uiHIg,,,,,35.5114,-92.043,anonymous,EN,1,4,6,5,4,3,1,3,4,1,2,5,6,6,6,6,5,5,6,4,6,3,3,3,2,5,2,6,2,5,4,4,7,6,3,3,6,5,4,4,3,2,5,5,1,5,7,3,1,4,5,1,6,2,2,7,4,5,5,3,4,5,2,7,4,4,5,5,1,4,3,2,5,2,4,5,5,4,2,2,4,3,2,1,1,4,34,2,,6,,6,,5,12,,5a524a3bac5624000153629c
2023-02-15 19:20:31,2023-02-15 19:27:13,0,206.166.197.25,100,401,1,2023-02-15 19:27:13,R_1JLQ1pynOsj84Bw,,,,,33.2,-87.56,anonymous,EN,1,5,6,4,5,4,2,4,4,3,4,5,4,5,6,4,4,5,4,4,2,5,4,5,2,5,3,4,5,4,5,4,4,5,5,3,5,4,5,1,6,3,5,5,4,4,4,5,2,4,4,3,6,2,1,5,5,5,6,4,4,5,5,5,5,5,5,4,5,5,5,4,2,5,4,5,3,4,3,4,5,3,3,4,1,4,21,1,,6,,3,,11,9,,60fed88759bf2af17885262f
2023-02-15 19:22:26,2023-02-15 19:27:24,0,97.106.82.255,100,297,1,2023-02-15 19:27:24,R_1QLydks7d1Ledfs,,,,,27.96,-82.4614,anonymous,EN,1,3,4,4,5,2,4,3,2,3,3,4,4,4,4,5,5,6,4,4,3,3,4,4,5,4,4,4,3,4,4,4,4,4,5,3,5,4,5,1,5,4,4,4,5,4,6,2,5,4,3,2,4,4,1,5,4,3,5,4,4,4,2,4,5,4,2,5,3,4,5,5,2,6,6,4,5,1,3,2,2,5,1,1,4,2,52,1,,6,,5,,8,10,,58ac890076c5b70001662993
2023-02-15 19:10:40,2023-02-15 19:27:40,0,172.56.28.67,100,1020,1,2023-02-15 19:27:41,R_2WNfcIUyVk1vhph,,,,,39.9528,-75.1646,anonymous,EN,1,6,6,2,3,6,2,5,2,3,5,6,5,6,5,5,2,6,5,5,3,5,7,6,3,5,5,3,2,2,6,4,6,6,5,5,5,5,7,2,3,2,5,5,3,5,4,4,3,6,4,5,3,2,3,5,5,6,5,3,5,6,5,5,5,5,5,2,3,3,6,6,5,6,7,5,4,4,4,2,4,4,2,2,4,2,24,1,,6,,5,,9,12,,63ea599046383915d6dcf942
2023-02-15 19:20:58,2023-02-15 19:28:02,0,104.55.99.0,100,424,1,2023-02-15 19:28:03,R_2dAa60TFj3oJIxG,,,,,38.3574,-85.613,anonymous,EN,1,6,3,1,3,2,2,6,2,4,2,6,4,3,2,7,5,5,4,6,5,3,6,5,5,4,3,5,5,3,6,4,6,6,6,2,6,6,6,2,7,3,2,7,2,1,6,4,2,5,5,5,2,2,1,3,5,6,7,4,5,6,6,7,6,6,6,4,2,2,5,6,1,2,7,4,4,4,4,2,4,4,2,2,2,1,43,1,,6,,6,,8,1,,63e57f5b078c526e4fb9d370
2023-02-15 19:23:07,2023-02-15 19:28:03,0,69.209.109.249,100,295,1,2023-02-15 19:28:03,R_3k4H8BsXeBXfrDo,,,,,37.6403,-122.0667,anonymous,EN,1,4,3,4,4,4,3,2,4,4,4,4,4,3,5,5,5,4,4,4,3,4,5,4,3,5,4,4,4,3,4,4,5,5,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,2,3,4,4,4,5,3,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,3,2,4,3,2,3,3,2,3,3,20,2,,2,,2,,6,1,,63bda0dff5264a61cc698cad
2023-02-15 19:17:19,2023-02-15 19:28:05,0,98.230.60.199,100,645,1,2023-02-15 19:28:05,R_z26PAZzxXVAkk1P,,,,,30.4427,-84.2867,anonymous,EN,1,3,6,1,5,2,3,3,3,2,2,6,6,5,6,6,4,6,5,5,3,3,4,6,3,5,2,5,2,6,5,4,6,6,6,5,6,5,5,3,6,2,3,6,2,5,6,2,2,5,2,3,6,2,2,5,5,6,6,3,5,5,3,6,3,3,5,4,5,2,5,5,6,6,5,5,4,4,2,1,4,5,2,2,4,2,36,1,,6,,5,,10,10,,5df416a57bf5722f9a501255
2023-02-15 19:17:26,2023-02-15 19:28:12,0,73.96.251.90,100,646,1,2023-02-15 19:28:12,R_cOVu24QbgVsh9MB,,,,,44.5399,-123.2807,anonymous,EN,1,3,6,3,6,2,3,5,1,2,2,6,5,5,5,4,6,6,5,6,4,3,6,4,3,5,2,5,3,2,5,4,6,7,6,4,4,4,6,3,4,3,5,6,4,4,4,2,6,6,2,2,4,2,2,5,6,5,6,4,6,5,4,6,4,3,5,4,2,2,6,6,5,7,4,7,2,4,4,2,1,3,2,3,2,4,19,4,,6,,3,,10,10,,628e908c7cf10fc1f9ffb329
2023-02-15 19:17:09,2023-02-15 19:28:16,0,71.207.108.143,100,666,1,2023-02-15 19:28:16,R_2wdCaGYOUCczOhH,,,,,39.9517,-76.7064,anonymous,EN,1,2,5,2,6,5,2,2,6,2,5,6,5,3,6,5,6,5,6,6,2,3,6,4,2,5,5,2,1,2,5,4,6,6,6,2,2,6,6,2,6,3,5,5,2,6,2,3,1,6,5,2,5,2,5,4,5,5,5,5,6,5,5,7,4,2,5,5,2,3,7,7,5,6,6,5,4,4,5,1,4,5,3,4,2,3,55,1,,1,,2,,7,6,,5efbc378758e3d16577886e1
2023-02-15 19:20:37,2023-02-15 19:28:26,0,73.140.25.174,100,468,1,2023-02-15 19:28:26,R_2sTiqhBTBQXTaUi,,,,,47.3236,-122.3187,anonymous,EN,1,7,4,1,7,2,3,4,2,2,1,7,7,5,7,6,7,6,5,5,6,7,6,2,6,1,2,3,2,6,5,4,4,6,7,2,4,4,7,2,6,1,6,5,2,1,6,2,2,5,5,2,3,2,1,4,6,7,7,2,4,5,1,5,3,7,5,7,5,1,6,7,2,7,7,7,1,4,4,4,3,2,2,2,1,2,22,1,,7,"black, white.",2,,3,10,,6030ac6fe9ee913af8f49a8f
2023-02-15 19:20:26,2023-02-15 19:28:36,0,71.120.193.86,100,490,1,2023-02-15 19:28:37,R_2qgTxaCJv68bUQA,,,,,36.8558,-76.0042,anonymous,EN,1,2,2,2,6,1,5,5,2,1,1,3,6,2,4,6,3,5,6,5,2,2,5,1,5,4,2,5,2,5,6,4,6,6,7,4,7,5,6,4,7,1,3,6,1,1,7,5,4,3,2,2,4,2,1,6,5,6,7,2,6,6,4,7,4,3,2,7,3,1,4,6,3,2,6,6,4,3,5,1,1,5,2,2,5,2,68,2,,6,,5,,7,1,,57bb6878eb28030001f7ea94
2023-02-15 19:19:04,2023-02-15 19:28:41,0,98.49.192.96,100,577,1,2023-02-15 19:28:42,R_3HtB7b0M1IbvWcc,,,,,40.3781,-76.4355,anonymous,EN,1,2,3,2,5,1,3,6,2,2,2,5,6,3,5,6,6,7,6,6,4,2,6,3,4,6,2,5,2,6,6,4,6,6,6,3,7,6,6,6,4,2,5,6,2,2,6,2,4,6,3,2,6,2,2,3,6,6,7,5,7,7,4,7,3,3,2,6,2,1,3,6,3,1,7,6,2,2,4,1,1,5,2,1,5,4,20,2,,6,,2,,5,9,,6310b35d758f80e9cf3f4e41
2023-02-15 19:19:56,2023-02-15 19:29:06,0,98.211.0.244,100,550,1,2023-02-15 19:29:07,R_Bx2ykd7wtzFYgUx,,,,,35.8677,-86.4174,anonymous,EN,1,2,5,3,5,2,4,4,2,2,1,5,6,5,1,6,2,4,5,5,5,5,5,6,5,6,2,5,3,5,5,4,5,6,6,4,6,6,4,3,6,2,3,3,3,1,6,3,3,4,5,2,5,2,1,6,4,6,6,5,5,6,6,6,4,5,5,6,5,2,3,4,1,6,6,5,3,2,3,2,4,4,4,4,3,4,36,1,,6,,2,,5,10,,5f7d026c6fd2421d2dc1af04
2023-02-15 19:24:47,2023-02-15 19:29:10,0,66.66.146.234,100,262,1,2023-02-15 19:29:10,R_2VkacZEy4UQnK2J,,,,,43.1661,-77.5555,anonymous,EN,1,3,5,2,5,3,2,3,2,2,2,5,5,3,4,6,6,5,5,5,2,3,6,3,3,3,3,3,2,3,3,4,6,5,6,2,6,5,6,2,3,3,6,5,3,2,5,3,2,6,2,2,3,2,1,2,3,5,5,3,5,2,3,5,3,3,6,3,2,3,5,6,2,6,5,5,4,2,5,4,1,2,4,2,1,2,45,1,,6,,5,,6,1,,5b29b956007d870001c82114
2023-02-15 19:06:31,2023-02-15 19:29:11,0,76.35.212.14,100,1359,1,2023-02-15 19:29:11,R_3VQ7YvwsxVMvVXH,,,,,41.4722,-81.745,anonymous,EN,1,6,6,4,5,3,1,1,5,4,2,6,5,7,7,5,6,5,3,3,1,6,5,5,1,4,2,2,1,2,3,4,2,5,6,1,4,4,7,1,5,3,2,4,1,7,2,2,1,3,6,3,1,2,1,1,4,4,6,1,2,4,7,7,3,6,5,1,1,2,7,7,4,7,6,4,5,2,3,1,2,5,1,1,4,1,24,1,,6,,3,,2,9,,5eb24b26f30ede1a6ae46c14
2023-02-15 19:18:08,2023-02-15 19:29:11,0,100.19.85.130,100,663,1,2023-02-15 19:29:12,R_1IugTLszy2WUlit,,,,,40.6027,-75.4778,anonymous,EN,1,4,6,1,6,1,5,3,1,1,1,3,7,2,1,7,2,7,7,5,5,2,6,1,4,7,1,6,1,4,7,4,7,7,7,2,7,7,4,3,5,1,7,7,1,2,7,1,2,5,2,1,4,2,2,6,7,7,6,4,7,7,2,6,7,5,2,6,3,1,2,4,1,2,7,5,4,2,3,2,1,5,2,1,1,2,34,2,,2,,5,,4,10,,5711110152ab8e0008d0dc05
2023-02-15 19:20:12,2023-02-15 19:29:15,0,98.37.83.254,100,542,1,2023-02-15 19:29:15,R_1jMT0F5eMLmkyMY,,,,,37.8084,-122.2846,anonymous,EN,1,5,5,5,5,5,1,3,4,4,3,4,6,6,7,4,6,4,3,4,2,3,6,3,1,5,3,3,1,2,3,4,3,4,5,3,4,6,7,1,4,3,4,4,3,4,3,5,1,3,3,6,3,2,2,4,3,5,6,2,4,4,5,6,2,3,3,5,1,3,5,6,4,6,5,4,5,1,5,1,3,3,2,1,4,1,36,1,,2,,5,,11,12,,60da2bc39b7bd36aa9b9ba80
2023-02-15 19:09:55,2023-02-15 19:29:17,0,67.49.126.95,100,1162,1,2023-02-15 19:29:17,R_1DAOlbw1a5ECLfJ,,,,,34.1619,-116.4335,anonymous,EN,1,4,5,4,5,3,2,3,3,3,3,3,4,5,6,5,5,5,5,5,3,4,3,4,3,3,3,5,2,3,4,4,5,6,6,2,3,3,6,2,6,5,5,4,3,3,3,3,2,3,2,3,3,2,3,3,3,5,6,2,3,3,4,5,2,4,5,4,2,2,3,6,4,6,5,4,5,2,4,2,2,4,2,1,2,2,53,1,,6,,2,,3,9,,566a17d07da0350012b3e876
2023-02-15 19:22:39,2023-02-15 19:29:42,0,98.39.220.153,100,423,1,2023-02-15 19:29:42,R_3sh9hNf1NflpGfe,,,,,29.7646,-95.3657,anonymous,EN,1,6,2,1,7,3,2,6,6,5,2,2,7,1,6,6,5,7,6,5,6,1,5,2,2,6,1,7,1,5,7,4,7,7,6,4,6,4,7,4,5,4,6,1,1,1,7,1,1,4,7,1,5,2,1,7,5,7,7,6,6,7,1,7,1,6,5,7,5,2,7,7,4,7,7,4,5,1,4,1,1,5,2,2,1,1,47,2,,7,Caribbean,2,,11,1,,5e8cf14c0bec230b335e060d
